date,code,weight,score,rank
2021-01-22,000895.XSHE,0.028571,0.028571,29
2021-01-22,000938.XSHE,0.028571,0.028571,30
2021-01-22,000963.XSHE,0.028571,0.028571,31
2021-01-22,002709.XSHE,0.028571,0.028571,32
2021-01-22,002714.XSHE,0.028571,0.028571,33
2021-01-22,002736.XSHE,0.028571,0.028571,34
2021-01-22,002916.XSHE,0.028571,0.028571,35
2021-01-25,000001.XSHE,0.028571,0.028571,1
2021-01-25,000002.XSHE,0.028571,0.028571,2
2021-01-25,000063.XSHE,0.028571,0.028571,3
2021-01-25,000100.XSHE,0.028571,0.028571,4
2021-01-25,000157.XSHE,0.028571,0.028571,5
2021-01-25,000166.XSHE,0.028571,0.028571,6
2021-01-25,000301.XSHE,0.028571,0.028571,7
2021-01-25,000333.XSHE,0.028571,0.028571,8
2021-01-25,000338.XSHE,0.028571,0.028571,9
2021-01-25,000408.XSHE,0.028571,0.028571,10
2021-01-25,000425.XSHE,0.028571,0.028571,11
2021-01-25,000538.XSHE,0.028571,0.028571,12
2021-01-25,000568.XSHE,0.028571,0.028571,13
2021-01-25,000596.XSHE,0.028571,0.028571,14
2021-01-25,000617.XSHE,0.028571,0.028571,15
2021-01-25,000625.XSHE,0.028571,0.028571,16
2021-01-25,000630.XSHE,0.028571,0.028571,17
2021-01-25,000651.XSHE,0.028571,0.028571,18
2021-01-25,000661.XSHE,0.028571,0.028571,19
2021-01-25,000708.XSHE,0.028571,0.028571,20
2021-01-25,000725.XSHE,0.028571,0.028571,21
2021-01-25,000768.XSHE,0.028571,0.028571,22
2021-01-25,000776.XSHE,0.028571,0.028571,23
2021-01-25,000786.XSHE,0.028571,0.028571,24
2021-01-25,000792.XSHE,0.028571,0.028571,25
2021-01-25,000807.XSHE,0.028571,0.028571,26
2021-01-25,000858.XSHE,0.028571,0.028571,27
2021-01-25,000876.XSHE,0.028571,0.028571,28
2021-01-25,000895.XSHE,0.028571,0.028571,29
2021-01-25,000938.XSHE,0.028571,0.028571,30
2021-01-25,000963.XSHE,0.028571,0.028571,31
2021-01-25,002709.XSHE,0.028571,0.028571,32
2021-01-25,002714.XSHE,0.028571,0.028571,33
2021-01-25,002736.XSHE,0.028571,0.028571,34
2021-01-25,002916.XSHE,0.028571,0.028571,35
2021-01-26,000001.XSHE,0.028571,0.028571,1
2021-01-26,000002.XSHE,0.028571,0.028571,2
2021-01-26,000063.XSHE,0.028571,0.028571,3
2021-01-26,000100.XSHE,0.028571,0.028571,4
2021-01-26,000157.XSHE,0.028571,0.028571,5
2021-01-26,000166.XSHE,0.028571,0.028571,6
2021-01-26,000301.XSHE,0.028571,0.028571,7
2021-01-26,000333.XSHE,0.028571,0.028571,8
2021-01-26,000338.XSHE,0.028571,0.028571,9
2021-01-26,000408.XSHE,0.028571,0.028571,10
2021-01-26,000425.XSHE,0.028571,0.028571,11
2021-01-26,000538.XSHE,0.028571,0.028571,12
2021-01-26,000568.XSHE,0.028571,0.028571,13
2021-01-26,000596.XSHE,0.028571,0.028571,14
2021-01-26,000617.XSHE,0.028571,0.028571,15
2021-01-26,000625.XSHE,0.028571,0.028571,16
2021-01-26,000630.XSHE,0.028571,0.028571,17
2021-01-26,000651.XSHE,0.028571,0.028571,18
2021-01-26,000661.XSHE,0.028571,0.028571,19
2021-01-26,000708.XSHE,0.028571,0.028571,20
2021-01-26,000725.XSHE,0.028571,0.028571,21
2021-01-26,000768.XSHE,0.028571,0.028571,22
2021-01-26,000776.XSHE,0.028571,0.028571,23
2021-01-26,000786.XSHE,0.028571,0.028571,24
2021-01-26,000792.XSHE,0.028571,0.028571,25
2021-01-26,000807.XSHE,0.028571,0.028571,26
2021-01-26,000858.XSHE,0.028571,0.028571,27
2021-01-26,000876.XSHE,0.028571,0.028571,28
2021-01-26,000895.XSHE,0.028571,0.028571,29
2021-01-26,000938.XSHE,0.028571,0.028571,30
2021-01-26,000963.XSHE,0.028571,0.028571,31
2021-01-26,002709.XSHE,0.028571,0.028571,32
2021-01-26,002714.XSHE,0.028571,0.028571,33
2021-01-26,002736.XSHE,0.028571,0.028571,34
2021-01-26,002916.XSHE,0.028571,0.028571,35
2021-01-27,000001.XSHE,0.028571,0.028571,1
2021-01-27,000002.XSHE,0.028571,0.028571,2
2021-01-27,000063.XSHE,0.028571,0.028571,3
2021-01-27,000100.XSHE,0.028571,0.028571,4
2021-01-27,000157.XSHE,0.028571,0.028571,5
2021-01-27,000166.XSHE,0.028571,0.028571,6
2021-01-27,000301.XSHE,0.028571,0.028571,7
2021-01-27,000333.XSHE,0.028571,0.028571,8
2021-01-27,000338.XSHE,0.028571,0.028571,9
2021-01-27,000408.XSHE,0.028571,0.028571,10
2021-01-27,000425.XSHE,0.028571,0.028571,11
2021-01-27,000538.XSHE,0.028571,0.028571,12
2021-01-27,000568.XSHE,0.028571,0.028571,13
2021-01-27,000596.XSHE,0.028571,0.028571,14
2021-01-27,000617.XSHE,0.028571,0.028571,15
2021-01-27,000625.XSHE,0.028571,0.028571,16
2021-01-27,000630.XSHE,0.028571,0.028571,17
2021-01-27,000651.XSHE,0.028571,0.028571,18
2021-01-27,000661.XSHE,0.028571,0.028571,19
2021-01-27,000708.XSHE,0.028571,0.028571,20
2021-01-27,000725.XSHE,0.028571,0.028571,21
2021-01-27,000768.XSHE,0.028571,0.028571,22
2021-01-27,000776.XSHE,0.028571,0.028571,23
2021-01-27,000786.XSHE,0.028571,0.028571,24
2021-01-27,000792.XSHE,0.028571,0.028571,25
2021-01-27,000807.XSHE,0.028571,0.028571,26
2021-01-27,000858.XSHE,0.028571,0.028571,27
2021-01-27,000876.XSHE,0.028571,0.028571,28
2021-01-27,000895.XSHE,0.028571,0.028571,29
2021-01-27,000938.XSHE,0.028571,0.028571,30
2021-01-27,000963.XSHE,0.028571,0.028571,31
2021-01-27,002709.XSHE,0.028571,0.028571,32
2021-01-27,002714.XSHE,0.028571,0.028571,33
2021-01-27,002736.XSHE,0.028571,0.028571,34
2021-01-27,002916.XSHE,0.028571,0.028571,35
2021-01-28,000001.XSHE,0.028571,0.028571,1
2021-01-28,000002.XSHE,0.028571,0.028571,2
2021-01-28,000063.XSHE,0.028571,0.028571,3
2021-01-28,000100.XSHE,0.028571,0.028571,4
2021-01-28,000157.XSHE,0.028571,0.028571,5
2021-01-28,000166.XSHE,0.028571,0.028571,6
2021-01-28,000301.XSHE,0.028571,0.028571,7
2021-01-28,000333.XSHE,0.028571,0.028571,8
2021-01-28,000338.XSHE,0.028571,0.028571,9
2021-01-28,000408.XSHE,0.028571,0.028571,10
2021-01-28,000425.XSHE,0.028571,0.028571,11
2021-01-28,000538.XSHE,0.028571,0.028571,12
2021-01-28,000568.XSHE,0.028571,0.028571,13
2021-01-28,000596.XSHE,0.028571,0.028571,14
2021-01-28,000617.XSHE,0.028571,0.028571,15
2021-01-28,000625.XSHE,0.028571,0.028571,16
2021-01-28,000630.XSHE,0.028571,0.028571,17
2021-01-28,000651.XSHE,0.028571,0.028571,18
2021-01-28,000661.XSHE,0.028571,0.028571,19
2021-01-28,000708.XSHE,0.028571,0.028571,20
2021-01-28,000725.XSHE,0.028571,0.028571,21
2021-01-28,000768.XSHE,0.028571,0.028571,22
2021-01-28,000776.XSHE,0.028571,0.028571,23
2021-01-28,000786.XSHE,0.028571,0.028571,24
2021-01-28,000792.XSHE,0.028571,0.028571,25
2021-01-28,000807.XSHE,0.028571,0.028571,26
2021-01-28,000858.XSHE,0.028571,0.028571,27
2021-01-28,000876.XSHE,0.028571,0.028571,28
2021-01-28,000895.XSHE,0.028571,0.028571,29
2021-01-28,000938.XSHE,0.028571,0.028571,30
2021-01-28,000963.XSHE,0.028571,0.028571,31
2021-01-28,002709.XSHE,0.028571,0.028571,32
2021-01-28,002714.XSHE,0.028571,0.028571,33
2021-01-28,002736.XSHE,0.028571,0.028571,34
2021-01-28,002916.XSHE,0.028571,0.028571,35
2021-01-29,000001.XSHE,0.028571,0.028571,1
2021-01-29,000002.XSHE,0.028571,0.028571,2
2021-01-29,000063.XSHE,0.028571,0.028571,3
2021-01-29,000100.XSHE,0.028571,0.028571,4
2021-01-29,000157.XSHE,0.028571,0.028571,5
2021-01-29,000166.XSHE,0.028571,0.028571,6
2021-01-29,000301.XSHE,0.028571,0.028571,7
2021-01-29,000333.XSHE,0.028571,0.028571,8
2021-01-29,000338.XSHE,0.028571,0.028571,9
2021-01-29,000408.XSHE,0.028571,0.028571,10
2021-01-29,000425.XSHE,0.028571,0.028571,11
2021-01-29,000538.XSHE,0.028571,0.028571,12
2021-01-29,000568.XSHE,0.028571,0.028571,13
2021-01-29,000596.XSHE,0.028571,0.028571,14
2021-01-29,000617.XSHE,0.028571,0.028571,15
2021-01-29,000625.XSHE,0.028571,0.028571,16
2021-01-29,000630.XSHE,0.028571,0.028571,17
2021-01-29,000651.XSHE,0.028571,0.028571,18
2021-01-29,000661.XSHE,0.028571,0.028571,19
2021-01-29,000708.XSHE,0.028571,0.028571,20
2021-01-29,000725.XSHE,0.028571,0.028571,21
2021-01-29,000768.XSHE,0.028571,0.028571,22
2021-01-29,000776.XSHE,0.028571,0.028571,23
2021-01-29,000786.XSHE,0.028571,0.028571,24
2021-01-29,000792.XSHE,0.028571,0.028571,25
2021-01-29,000807.XSHE,0.028571,0.028571,26
2021-01-29,000858.XSHE,0.028571,0.028571,27
2021-01-29,000876.XSHE,0.028571,0.028571,28
2021-01-29,000895.XSHE,0.028571,0.028571,29
2021-01-29,000938.XSHE,0.028571,0.028571,30
2021-01-29,000963.XSHE,0.028571,0.028571,31
2021-01-29,002709.XSHE,0.028571,0.028571,32
2021-01-29,002714.XSHE,0.028571,0.028571,33
2021-01-29,002736.XSHE,0.028571,0.028571,34
2021-01-29,002916.XSHE,0.028571,0.028571,35
2021-02-01,000001.XSHE,0.028571,0.028571,1
2021-02-01,000002.XSHE,0.028571,0.028571,2
2021-02-01,000063.XSHE,0.028571,0.028571,3
2021-02-01,000100.XSHE,0.028571,0.028571,4
2021-02-01,000157.XSHE,0.028571,0.028571,5
2021-02-01,000166.XSHE,0.028571,0.028571,6
2021-02-01,000301.XSHE,0.028571,0.028571,7
2021-02-01,000333.XSHE,0.028571,0.028571,8
2021-02-01,000338.XSHE,0.028571,0.028571,9
2021-02-01,000408.XSHE,0.028571,0.028571,10
2021-02-01,000425.XSHE,0.028571,0.028571,11
2021-02-01,000538.XSHE,0.028571,0.028571,12
2021-02-01,000568.XSHE,0.028571,0.028571,13
2021-02-01,000596.XSHE,0.028571,0.028571,14
2021-02-01,000617.XSHE,0.028571,0.028571,15
2021-02-01,000625.XSHE,0.028571,0.028571,16
2021-02-01,000630.XSHE,0.028571,0.028571,17
2021-02-01,000651.XSHE,0.028571,0.028571,18
2021-02-01,000661.XSHE,0.028571,0.028571,19
2021-02-01,000708.XSHE,0.028571,0.028571,20
2021-02-01,000725.XSHE,0.028571,0.028571,21
2021-02-01,000768.XSHE,0.028571,0.028571,22
2021-02-01,000776.XSHE,0.028571,0.028571,23
2021-02-01,000786.XSHE,0.028571,0.028571,24
2021-02-01,000792.XSHE,0.028571,0.028571,25
2021-02-01,000807.XSHE,0.028571,0.028571,26
2021-02-01,000858.XSHE,0.028571,0.028571,27
2021-02-01,000876.XSHE,0.028571,0.028571,28
2021-02-01,000895.XSHE,0.028571,0.028571,29
2021-02-01,000938.XSHE,0.028571,0.028571,30
2021-02-01,000963.XSHE,0.028571,0.028571,31
2021-02-01,002709.XSHE,0.028571,0.028571,32
2021-02-01,002714.XSHE,0.028571,0.028571,33
2021-02-01,002736.XSHE,0.028571,0.028571,34
2021-02-01,002916.XSHE,0.028571,0.028571,35
2021-02-02,000001.XSHE,0.028571,0.028571,1
2021-02-02,000002.XSHE,0.028571,0.028571,2
2021-02-02,000063.XSHE,0.028571,0.028571,3
2021-02-02,000100.XSHE,0.028571,0.028571,4
2021-02-02,000157.XSHE,0.028571,0.028571,5
2021-02-02,000166.XSHE,0.028571,0.028571,6
2021-02-02,000301.XSHE,0.028571,0.028571,7
2021-02-02,000333.XSHE,0.028571,0.028571,8
2021-02-02,000338.XSHE,0.028571,0.028571,9
2021-02-02,000408.XSHE,0.028571,0.028571,10
2021-02-02,000425.XSHE,0.028571,0.028571,11
2021-02-02,000538.XSHE,0.028571,0.028571,12
2021-02-02,000568.XSHE,0.028571,0.028571,13
2021-02-02,000596.XSHE,0.028571,0.028571,14
2021-02-02,000617.XSHE,0.028571,0.028571,15
2021-02-02,000625.XSHE,0.028571,0.028571,16
2021-02-02,000630.XSHE,0.028571,0.028571,17
2021-02-02,000651.XSHE,0.028571,0.028571,18
2021-02-02,000661.XSHE,0.028571,0.028571,19
2021-02-02,000708.XSHE,0.028571,0.028571,20
2021-02-02,000725.XSHE,0.028571,0.028571,21
2021-02-02,000768.XSHE,0.028571,0.028571,22
2021-02-02,000776.XSHE,0.028571,0.028571,23
2021-02-02,000786.XSHE,0.028571,0.028571,24
2021-02-02,000792.XSHE,0.028571,0.028571,25
2021-02-02,000807.XSHE,0.028571,0.028571,26
2021-02-02,000858.XSHE,0.028571,0.028571,27
2021-02-02,000876.XSHE,0.028571,0.028571,28
2021-02-02,000895.XSHE,0.028571,0.028571,29
2021-02-02,000938.XSHE,0.028571,0.028571,30
2021-02-02,000963.XSHE,0.028571,0.028571,31
2021-02-02,002709.XSHE,0.028571,0.028571,32
2021-02-02,002714.XSHE,0.028571,0.028571,33
2021-02-02,002736.XSHE,0.028571,0.028571,34
2021-02-02,002916.XSHE,0.028571,0.028571,35
2021-02-03,000001.XSHE,0.028571,0.028571,1
2021-02-03,000002.XSHE,0.028571,0.028571,2
2021-02-03,000063.XSHE,0.028571,0.028571,3
2021-02-03,000100.XSHE,0.028571,0.028571,4
2021-02-03,000157.XSHE,0.028571,0.028571,5
2021-02-03,000166.XSHE,0.028571,0.028571,6
2021-02-03,000301.XSHE,0.028571,0.028571,7
2021-02-03,000333.XSHE,0.028571,0.028571,8
2021-02-03,000338.XSHE,0.028571,0.028571,9
2021-02-03,000408.XSHE,0.028571,0.028571,10
2021-02-03,000425.XSHE,0.028571,0.028571,11
2021-02-03,000538.XSHE,0.028571,0.028571,12
2021-02-03,000568.XSHE,0.028571,0.028571,13
2021-02-03,000596.XSHE,0.028571,0.028571,14
2021-02-03,000617.XSHE,0.028571,0.028571,15
2021-02-03,000625.XSHE,0.028571,0.028571,16
2021-02-03,000630.XSHE,0.028571,0.028571,17
2021-02-03,000651.XSHE,0.028571,0.028571,18
2021-02-03,000661.XSHE,0.028571,0.028571,19
2021-02-03,000708.XSHE,0.028571,0.028571,20
2021-02-03,000725.XSHE,0.028571,0.028571,21
2021-02-03,000768.XSHE,0.028571,0.028571,22
2021-02-03,000776.XSHE,0.028571,0.028571,23
2021-02-03,000786.XSHE,0.028571,0.028571,24
2021-02-03,000792.XSHE,0.028571,0.028571,25
2021-02-03,000807.XSHE,0.028571,0.028571,26
2021-02-03,000858.XSHE,0.028571,0.028571,27
2021-02-03,000876.XSHE,0.028571,0.028571,28
2021-02-03,000895.XSHE,0.028571,0.028571,29
2021-02-03,000938.XSHE,0.028571,0.028571,30
2021-02-03,000963.XSHE,0.028571,0.028571,31
2021-02-03,002709.XSHE,0.028571,0.028571,32
2021-02-03,002714.XSHE,0.028571,0.028571,33
2021-02-03,002736.XSHE,0.028571,0.028571,34
2021-02-03,002916.XSHE,0.028571,0.028571,35
2021-02-04,000001.XSHE,0.028571,0.028571,1
2021-02-04,000002.XSHE,0.028571,0.028571,2
2021-02-04,000063.XSHE,0.028571,0.028571,3
2021-02-04,000100.XSHE,0.028571,0.028571,4
2021-02-04,000157.XSHE,0.028571,0.028571,5
2021-02-04,000166.XSHE,0.028571,0.028571,6
2021-02-04,000301.XSHE,0.028571,0.028571,7
2021-02-04,000333.XSHE,0.028571,0.028571,8
2021-02-04,000338.XSHE,0.028571,0.028571,9
2021-02-04,000408.XSHE,0.028571,0.028571,10
2021-02-04,000425.XSHE,0.028571,0.028571,11
2021-02-04,000538.XSHE,0.028571,0.028571,12
2021-02-04,000568.XSHE,0.028571,0.028571,13
2021-02-04,000596.XSHE,0.028571,0.028571,14
2021-02-04,000617.XSHE,0.028571,0.028571,15
2021-02-04,000625.XSHE,0.028571,0.028571,16
2021-02-04,000630.XSHE,0.028571,0.028571,17
2021-02-04,000651.XSHE,0.028571,0.028571,18
2021-02-04,000661.XSHE,0.028571,0.028571,19
2021-02-04,000708.XSHE,0.028571,0.028571,20
2021-02-04,000725.XSHE,0.028571,0.028571,21
2021-02-04,000768.XSHE,0.028571,0.028571,22
2021-02-04,000776.XSHE,0.028571,0.028571,23
2021-02-04,000786.XSHE,0.028571,0.028571,24
2021-02-04,000792.XSHE,0.028571,0.028571,25
2021-02-04,000807.XSHE,0.028571,0.028571,26
2021-02-04,000858.XSHE,0.028571,0.028571,27
2021-02-04,000876.XSHE,0.028571,0.028571,28
2021-02-04,000895.XSHE,0.028571,0.028571,29
2021-02-04,000938.XSHE,0.028571,0.028571,30
2021-02-04,000963.XSHE,0.028571,0.028571,31
2021-02-04,002709.XSHE,0.028571,0.028571,32
2021-02-04,002714.XSHE,0.028571,0.028571,33
2021-02-04,002736.XSHE,0.028571,0.028571,34
2021-02-04,002916.XSHE,0.028571,0.028571,35
2021-02-05,000001.XSHE,0.028571,0.028571,1
2021-02-05,000002.XSHE,0.028571,0.028571,2
2021-02-05,000063.XSHE,0.028571,0.028571,3
2021-02-05,000100.XSHE,0.028571,0.028571,4
2021-02-05,000157.XSHE,0.028571,0.028571,5
2021-02-05,000166.XSHE,0.028571,0.028571,6
2021-02-05,000301.XSHE,0.028571,0.028571,7
2021-02-05,000333.XSHE,0.028571,0.028571,8
2021-02-05,000338.XSHE,0.028571,0.028571,9
2021-02-05,000408.XSHE,0.028571,0.028571,10
2021-02-05,000425.XSHE,0.028571,0.028571,11
2021-02-05,000538.XSHE,0.028571,0.028571,12
2021-02-05,000568.XSHE,0.028571,0.028571,13
2021-02-05,000596.XSHE,0.028571,0.028571,14
2021-02-05,000617.XSHE,0.028571,0.028571,15
2021-02-05,000625.XSHE,0.028571,0.028571,16
2021-02-05,000630.XSHE,0.028571,0.028571,17
2021-02-05,000651.XSHE,0.028571,0.028571,18
2021-02-05,000661.XSHE,0.028571,0.028571,19
2021-02-05,000708.XSHE,0.028571,0.028571,20
2021-02-05,000725.XSHE,0.028571,0.028571,21
2021-02-05,000768.XSHE,0.028571,0.028571,22
2021-02-05,000776.XSHE,0.028571,0.028571,23
2021-02-05,000786.XSHE,0.028571,0.028571,24
2021-02-05,000792.XSHE,0.028571,0.028571,25
2021-02-05,000807.XSHE,0.028571,0.028571,26
2021-02-05,000858.XSHE,0.028571,0.028571,27
2021-02-05,000876.XSHE,0.028571,0.028571,28
2021-02-05,000895.XSHE,0.028571,0.028571,29
2021-02-05,000938.XSHE,0.028571,0.028571,30
2021-02-05,000963.XSHE,0.028571,0.028571,31
2021-02-05,002709.XSHE,0.028571,0.028571,32
2021-02-05,002714.XSHE,0.028571,0.028571,33
2021-02-05,002736.XSHE,0.028571,0.028571,34
2021-02-05,002916.XSHE,0.028571,0.028571,35
2021-02-08,000001.XSHE,0.028571,0.028571,1
2021-02-08,000002.XSHE,0.028571,0.028571,2
2021-02-08,000063.XSHE,0.028571,0.028571,3
2021-02-08,000100.XSHE,0.028571,0.028571,4
2021-02-08,000157.XSHE,0.028571,0.028571,5
2021-02-08,000166.XSHE,0.028571,0.028571,6
2021-02-08,000301.XSHE,0.028571,0.028571,7
2021-02-08,000333.XSHE,0.028571,0.028571,8
2021-02-08,000338.XSHE,0.028571,0.028571,9
2021-02-08,000408.XSHE,0.028571,0.028571,10
2021-02-08,000425.XSHE,0.028571,0.028571,11
2021-02-08,000538.XSHE,0.028571,0.028571,12
2021-02-08,000568.XSHE,0.028571,0.028571,13
2021-02-08,000596.XSHE,0.028571,0.028571,14
2021-02-08,000617.XSHE,0.028571,0.028571,15
2021-02-08,000625.XSHE,0.028571,0.028571,16
2021-02-08,000630.XSHE,0.028571,0.028571,17
2021-02-08,000651.XSHE,0.028571,0.028571,18
2021-02-08,000661.XSHE,0.028571,0.028571,19
2021-02-08,000708.XSHE,0.028571,0.028571,20
2021-02-08,000725.XSHE,0.028571,0.028571,21
2021-02-08,000768.XSHE,0.028571,0.028571,22
2021-02-08,000776.XSHE,0.028571,0.028571,23
2021-02-08,000786.XSHE,0.028571,0.028571,24
2021-02-08,000792.XSHE,0.028571,0.028571,25
2021-02-08,000807.XSHE,0.028571,0.028571,26
2021-02-08,000858.XSHE,0.028571,0.028571,27
2021-02-08,000876.XSHE,0.028571,0.028571,28
2021-02-08,000895.XSHE,0.028571,0.028571,29
2021-02-08,000938.XSHE,0.028571,0.028571,30
2021-02-08,000963.XSHE,0.028571,0.028571,31
2021-02-08,002709.XSHE,0.028571,0.028571,32
2021-02-08,002714.XSHE,0.028571,0.028571,33
2021-02-08,002736.XSHE,0.028571,0.028571,34
2021-02-08,002916.XSHE,0.028571,0.028571,35
2021-02-09,000001.XSHE,0.028571,0.028571,1
2021-02-09,000002.XSHE,0.028571,0.028571,2
2021-02-09,000063.XSHE,0.028571,0.028571,3
2021-02-09,000100.XSHE,0.028571,0.028571,4
2021-02-09,000157.XSHE,0.028571,0.028571,5
2021-02-09,000166.XSHE,0.028571,0.028571,6
2021-02-09,000301.XSHE,0.028571,0.028571,7
2021-02-09,000333.XSHE,0.028571,0.028571,8
2021-02-09,000338.XSHE,0.028571,0.028571,9
2021-02-09,000408.XSHE,0.028571,0.028571,10
2021-02-09,000425.XSHE,0.028571,0.028571,11
2021-02-09,000538.XSHE,0.028571,0.028571,12
2021-02-09,000568.XSHE,0.028571,0.028571,13
2021-02-09,000596.XSHE,0.028571,0.028571,14
2021-02-09,000617.XSHE,0.028571,0.028571,15
2021-02-09,000625.XSHE,0.028571,0.028571,16
2021-02-09,000630.XSHE,0.028571,0.028571,17
2021-02-09,000651.XSHE,0.028571,0.028571,18
2021-02-09,000661.XSHE,0.028571,0.028571,19
2021-02-09,000708.XSHE,0.028571,0.028571,20
2021-02-09,000725.XSHE,0.028571,0.028571,21
2021-02-09,000768.XSHE,0.028571,0.028571,22
2021-02-09,000776.XSHE,0.028571,0.028571,23
2021-02-09,000786.XSHE,0.028571,0.028571,24
2021-02-09,000792.XSHE,0.028571,0.028571,25
2021-02-09,000807.XSHE,0.028571,0.028571,26
2021-02-09,000858.XSHE,0.028571,0.028571,27
2021-02-09,000876.XSHE,0.028571,0.028571,28
2021-02-09,000895.XSHE,0.028571,0.028571,29
2021-02-09,000938.XSHE,0.028571,0.028571,30
2021-02-09,000963.XSHE,0.028571,0.028571,31
2021-02-09,002709.XSHE,0.028571,0.028571,32
2021-02-09,002714.XSHE,0.028571,0.028571,33
2021-02-09,002736.XSHE,0.028571,0.028571,34
2021-02-09,002916.XSHE,0.028571,0.028571,35
2021-02-10,000001.XSHE,0.028571,0.028571,1
2021-02-10,000002.XSHE,0.028571,0.028571,2
2021-02-10,000063.XSHE,0.028571,0.028571,3
2021-02-10,000100.XSHE,0.028571,0.028571,4
2021-02-10,000157.XSHE,0.028571,0.028571,5
2021-02-10,000166.XSHE,0.028571,0.028571,6
2021-02-10,000301.XSHE,0.028571,0.028571,7
2021-02-10,000333.XSHE,0.028571,0.028571,8
2021-02-10,000338.XSHE,0.028571,0.028571,9
2021-02-10,000408.XSHE,0.028571,0.028571,10
2021-02-10,000425.XSHE,0.028571,0.028571,11
2021-02-10,000538.XSHE,0.028571,0.028571,12
2021-02-10,000568.XSHE,0.028571,0.028571,13
2021-02-10,000596.XSHE,0.028571,0.028571,14
2021-02-10,000617.XSHE,0.028571,0.028571,15
2021-02-10,000625.XSHE,0.028571,0.028571,16
2021-02-10,000630.XSHE,0.028571,0.028571,17
2021-02-10,000651.XSHE,0.028571,0.028571,18
2021-02-10,000661.XSHE,0.028571,0.028571,19
2021-02-10,000708.XSHE,0.028571,0.028571,20
2021-02-10,000725.XSHE,0.028571,0.028571,21
2021-02-10,000768.XSHE,0.028571,0.028571,22
2021-02-10,000776.XSHE,0.028571,0.028571,23
2021-02-10,000786.XSHE,0.028571,0.028571,24
2021-02-10,000792.XSHE,0.028571,0.028571,25
2021-02-10,000807.XSHE,0.028571,0.028571,26
2021-02-10,000858.XSHE,0.028571,0.028571,27
2021-02-10,000876.XSHE,0.028571,0.028571,28
2021-02-10,000895.XSHE,0.028571,0.028571,29
2021-02-10,000938.XSHE,0.028571,0.028571,30
2021-02-10,000963.XSHE,0.028571,0.028571,31
2021-02-10,002709.XSHE,0.028571,0.028571,32
2021-02-10,002714.XSHE,0.028571,0.028571,33
2021-02-10,002736.XSHE,0.028571,0.028571,34
2021-02-10,002916.XSHE,0.028571,0.028571,35
2021-02-18,000001.XSHE,0.028571,0.028571,1
2021-02-18,000002.XSHE,0.028571,0.028571,2
2021-02-18,000063.XSHE,0.028571,0.028571,3
2021-02-18,000100.XSHE,0.028571,0.028571,4
2021-02-18,000157.XSHE,0.028571,0.028571,5
2021-02-18,000166.XSHE,0.028571,0.028571,6
2021-02-18,000301.XSHE,0.028571,0.028571,7
2021-02-18,000333.XSHE,0.028571,0.028571,8
2021-02-18,000338.XSHE,0.028571,0.028571,9
2021-02-18,000408.XSHE,0.028571,0.028571,10
2021-02-18,000425.XSHE,0.028571,0.028571,11
2021-02-18,000538.XSHE,0.028571,0.028571,12
2021-02-18,000568.XSHE,0.028571,0.028571,13
2021-02-18,000596.XSHE,0.028571,0.028571,14
2021-02-18,000617.XSHE,0.028571,0.028571,15
2021-02-18,000625.XSHE,0.028571,0.028571,16
2021-02-18,000630.XSHE,0.028571,0.028571,17
2021-02-18,000651.XSHE,0.028571,0.028571,18
2021-02-18,000661.XSHE,0.028571,0.028571,19
2021-02-18,000708.XSHE,0.028571,0.028571,20
2021-02-18,000725.XSHE,0.028571,0.028571,21
2021-02-18,000768.XSHE,0.028571,0.028571,22
2021-02-18,000776.XSHE,0.028571,0.028571,23
2021-02-18,000786.XSHE,0.028571,0.028571,24
2021-02-18,000792.XSHE,0.028571,0.028571,25
2021-02-18,000807.XSHE,0.028571,0.028571,26
2021-02-18,000858.XSHE,0.028571,0.028571,27
2021-02-18,000876.XSHE,0.028571,0.028571,28
2021-02-18,000895.XSHE,0.028571,0.028571,29
2021-02-18,000938.XSHE,0.028571,0.028571,30
2021-02-18,000963.XSHE,0.028571,0.028571,31
2021-02-18,002709.XSHE,0.028571,0.028571,32
2021-02-18,002714.XSHE,0.028571,0.028571,33
2021-02-18,002736.XSHE,0.028571,0.028571,34
2021-02-18,002916.XSHE,0.028571,0.028571,35
2021-02-19,000001.XSHE,0.028571,0.028571,1
2021-02-19,000002.XSHE,0.028571,0.028571,2
2021-02-19,000063.XSHE,0.028571,0.028571,3
2021-02-19,000100.XSHE,0.028571,0.028571,4
2021-02-19,000157.XSHE,0.028571,0.028571,5
2021-02-19,000166.XSHE,0.028571,0.028571,6
2021-02-19,000301.XSHE,0.028571,0.028571,7
2021-02-19,000333.XSHE,0.028571,0.028571,8
2021-02-19,000338.XSHE,0.028571,0.028571,9
2021-02-19,000408.XSHE,0.028571,0.028571,10
2021-02-19,000425.XSHE,0.028571,0.028571,11
2021-02-19,000538.XSHE,0.028571,0.028571,12
2021-02-19,000568.XSHE,0.028571,0.028571,13
2021-02-19,000596.XSHE,0.028571,0.028571,14
